idx,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,PINCP,RAC1P
5435,38.0,1.0,22.0,1.0,1965.0,15.0,1.0,50.0,1.0,1,0
5436,53.0,4.0,23.0,4.0,230.0,36.0,0.0,40.0,2.0,1,0
5437,25.0,1.0,16.0,5.0,5120.0,15.0,2.0,40.0,2.0,0,0
5438,27.0,1.0,16.0,5.0,7200.0,15.0,15.0,40.0,1.0,0,0
5439,68.0,1.0,21.0,5.0,2630.0,26.0,0.0,25.0,1.0,0,1
5440,53.0,2.0,22.0,1.0,2010.0,15.0,0.0,40.0,2.0,1,0
5441,55.0,4.0,22.0,1.0,2010.0,15.0,1.0,40.0,1.0,1,0
5442,52.0,1.0,21.0,3.0,710.0,15.0,0.0,40.0,1.0,0,0
5443,22.0,5.0,16.0,1.0,9830.0,6.0,0.0,45.0,1.0,1,1
5444,56.0,1.0,20.0,5.0,430.0,6.0,0.0,60.0,1.0,0,0
5445,65.0,1.0,21.0,1.0,20.0,15.0,0.0,60.0,1.0,1,0
5446,62.0,2.0,21.0,2.0,800.0,15.0,0.0,55.0,2.0,1,0
5447,32.0,1.0,16.0,5.0,7260.0,15.0,0.0,40.0,1.0,0,0
5448,24.0,1.0,11.0,5.0,4720.0,15.0,13.0,4.0,2.0,0,0
5449,41.0,1.0,20.0,1.0,350.0,233.0,0.0,40.0,1.0,1,0
5450,42.0,1.0,21.0,1.0,800.0,233.0,1.0,40.0,2.0,1,0
5451,41.0,3.0,22.0,1.0,2310.0,15.0,0.0,40.0,2.0,0,0
5452,41.0,1.0,20.0,1.0,1020.0,15.0,1.0,40.0,1.0,1,0
5453,79.0,3.0,20.0,1.0,9040.0,15.0,0.0,12.0,1.0,1,1
5454,67.0,6.0,19.0,1.0,4220.0,6.0,0.0,12.0,1.0,0,1
5455,75.0,6.0,21.0,1.0,500.0,26.0,1.0,20.0,2.0,0,1
5456,65.0,1.0,21.0,1.0,1965.0,15.0,0.0,40.0,1.0,1,1
5457,34.0,1.0,19.0,5.0,20.0,15.0,0.0,48.0,2.0,1,0
5458,67.0,4.0,22.0,3.0,3700.0,15.0,0.0,40.0,2.0,1,0
5459,63.0,1.0,24.0,1.0,2200.0,45.0,0.0,45.0,2.0,1,1
5460,63.0,1.0,19.0,1.0,4220.0,37.0,1.0,19.0,1.0,0,1
5461,53.0,6.0,17.0,2.0,4230.0,15.0,0.0,65.0,2.0,0,0
5462,36.0,1.0,13.0,5.0,4000.0,15.0,2.0,40.0,1.0,0,0
5463,64.0,1.0,16.0,3.0,6530.0,27.0,0.0,40.0,1.0,1,1
5464,51.0,4.0,20.0,5.0,3400.0,15.0,0.0,40.0,2.0,0,0
5465,32.0,6.0,17.0,3.0,4230.0,6.0,0.0,20.0,2.0,0,1
5466,61.0,4.0,21.0,1.0,2540.0,15.0,0.0,40.0,2.0,1,0
5467,28.0,3.0,21.0,5.0,5860.0,15.0,2.0,40.0,1.0,0,0
5468,61.0,1.0,9.0,3.0,7000.0,15.0,0.0,40.0,1.0,1,0
5469,44.0,1.0,16.0,1.0,4250.0,15.0,0.0,40.0,1.0,1,0
5470,48.0,1.0,16.0,1.0,4020.0,15.0,1.0,40.0,2.0,0,0
5471,21.0,1.0,16.0,5.0,4020.0,15.0,15.0,35.0,2.0,0,0
5472,21.0,1.0,16.0,5.0,9130.0,15.0,15.0,40.0,1.0,0,0
5473,45.0,5.0,22.0,1.0,110.0,1.0,0.0,56.0,1.0,1,0
5474,42.0,1.0,22.0,1.0,4620.0,233.0,1.0,30.0,2.0,0,0
5475,68.0,4.0,19.0,1.0,430.0,15.0,1.0,40.0,1.0,1,0
5476,54.0,1.0,16.0,2.0,4510.0,15.0,10.0,45.0,2.0,0,0
5477,26.0,1.0,20.0,5.0,5160.0,15.0,0.0,45.0,2.0,0,0
5478,49.0,1.0,16.0,5.0,9130.0,15.0,6.0,40.0,1.0,0,0
5479,63.0,5.0,16.0,1.0,1430.0,15.0,0.0,40.0,1.0,1,0
5480,59.0,1.0,16.0,1.0,160.0,217.0,1.0,40.0,2.0,1,0
5481,30.0,5.0,16.0,5.0,6440.0,15.0,2.0,40.0,1.0,1,0
5482,57.0,7.0,18.0,1.0,10.0,2.0,0.0,60.0,1.0,0,1
5483,55.0,7.0,20.0,1.0,340.0,27.0,1.0,40.0,2.0,1,1
5484,32.0,5.0,21.0,1.0,9830.0,46.0,0.0,40.0,1.0,0,1
5485,48.0,5.0,21.0,1.0,9810.0,303.0,0.0,60.0,1.0,1,0
5486,40.0,4.0,19.0,1.0,5860.0,15.0,0.0,40.0,2.0,0,0
5487,43.0,1.0,16.0,1.0,9130.0,6.0,1.0,40.0,1.0,1,0
5488,22.0,1.0,19.0,1.0,6355.0,15.0,2.0,40.0,1.0,0,0
5489,27.0,1.0,19.0,5.0,6355.0,15.0,10.0,40.0,1.0,0,0
5490,21.0,6.0,16.0,5.0,430.0,15.0,15.0,50.0,2.0,0,0
5491,67.0,1.0,23.0,1.0,3060.0,205.0,0.0,70.0,1.0,1,0
5492,67.0,7.0,21.0,1.0,2340.0,205.0,1.0,1.0,2.0,0,0
5493,36.0,1.0,21.0,5.0,800.0,42.0,2.0,40.0,1.0,0,0
5494,53.0,1.0,16.0,1.0,4710.0,15.0,2.0,40.0,1.0,0,0
5495,43.0,1.0,16.0,1.0,310.0,233.0,0.0,40.0,1.0,0,0
5496,36.0,1.0,19.0,1.0,4700.0,233.0,1.0,40.0,2.0,0,0
5497,58.0,7.0,16.0,1.0,136.0,15.0,0.0,40.0,1.0,1,0
5498,57.0,7.0,16.0,1.0,340.0,15.0,1.0,40.0,2.0,1,0
5499,20.0,1.0,20.0,5.0,4600.0,15.0,7.0,15.0,2.0,0,0
5500,19.0,1.0,16.0,5.0,6260.0,15.0,7.0,40.0,1.0,0,0
5501,55.0,4.0,22.0,1.0,5700.0,15.0,0.0,40.0,2.0,1,0
5502,27.0,1.0,16.0,5.0,4965.0,15.0,3.0,40.0,1.0,0,0
5503,17.0,1.0,14.0,5.0,4110.0,15.0,10.0,20.0,2.0,0,0
5504,29.0,1.0,21.0,5.0,4040.0,6.0,0.0,40.0,2.0,0,1
5505,34.0,1.0,19.0,5.0,4110.0,53.0,12.0,4.0,1.0,0,1
5506,77.0,5.0,16.0,1.0,6010.0,15.0,0.0,28.0,1.0,0,0
5507,53.0,4.0,23.0,5.0,2310.0,15.0,2.0,40.0,2.0,0,0
5508,30.0,1.0,20.0,5.0,7200.0,15.0,3.0,40.0,1.0,0,0
5509,65.0,1.0,16.0,5.0,5620.0,15.0,0.0,32.0,1.0,1,0
5510,67.0,1.0,21.0,3.0,4760.0,217.0,13.0,37.0,2.0,1,0
5511,43.0,1.0,19.0,3.0,4710.0,15.0,0.0,40.0,1.0,1,0
5512,67.0,2.0,16.0,1.0,4220.0,217.0,1.0,28.0,2.0,0,0
5513,41.0,3.0,22.0,1.0,2330.0,42.0,0.0,30.0,2.0,0,1
5514,39.0,1.0,16.0,1.0,310.0,66.0,1.0,35.0,1.0,0,0
5515,58.0,6.0,21.0,5.0,4760.0,39.0,0.0,60.0,1.0,1,1
5516,54.0,1.0,18.0,3.0,3255.0,54.0,11.0,40.0,2.0,0,0
5517,54.0,5.0,18.0,5.0,7750.0,54.0,11.0,40.0,1.0,1,1
5518,27.0,1.0,19.0,5.0,4030.0,2.0,11.0,30.0,2.0,0,1
5519,55.0,1.0,19.0,1.0,4700.0,15.0,0.0,11.0,1.0,1,0
5520,55.0,7.0,16.0,1.0,4510.0,217.0,1.0,54.0,2.0,0,0
5521,59.0,2.0,19.0,1.0,5860.0,15.0,0.0,40.0,2.0,0,0
5522,30.0,2.0,21.0,5.0,2310.0,15.0,2.0,40.0,2.0,0,0
5523,29.0,1.0,19.0,5.0,2720.0,15.0,2.0,50.0,2.0,0,0
5524,37.0,1.0,21.0,5.0,5700.0,6.0,0.0,50.0,2.0,1,1
5525,47.0,1.0,20.0,1.0,430.0,15.0,0.0,40.0,1.0,0,0
5526,49.0,1.0,16.0,1.0,4110.0,15.0,1.0,40.0,2.0,0,0
5527,74.0,1.0,14.0,3.0,4710.0,15.0,0.0,40.0,1.0,1,0
5528,31.0,1.0,21.0,5.0,2550.0,15.0,0.0,20.0,1.0,0,0
5529,29.0,8.0,21.0,1.0,4710.0,15.0,5.0,20.0,2.0,0,0
5530,35.0,1.0,21.0,1.0,710.0,215.0,10.0,50.0,1.0,0,0
5531,51.0,1.0,16.0,1.0,7700.0,233.0,1.0,40.0,2.0,0,0
5532,86.0,6.0,16.0,2.0,4510.0,15.0,0.0,40.0,2.0,0,0
5533,32.0,6.0,13.0,1.0,5240.0,15.0,7.0,20.0,1.0,0,0
5534,39.0,1.0,19.0,5.0,4020.0,233.0,13.0,40.0,2.0,0,0
5535,39.0,1.0,19.0,1.0,220.0,15.0,1.0,45.0,1.0,1,1
5536,37.0,1.0,22.0,1.0,800.0,6.0,0.0,50.0,1.0,1,1
5537,37.0,1.0,19.0,1.0,430.0,6.0,1.0,50.0,2.0,1,1
5538,35.0,5.0,21.0,5.0,9810.0,217.0,0.0,45.0,1.0,1,0
5539,59.0,1.0,17.0,1.0,710.0,15.0,0.0,45.0,1.0,1,0
5540,67.0,4.0,22.0,3.0,2200.0,15.0,0.0,40.0,2.0,1,0
5541,59.0,1.0,21.0,1.0,4110.0,233.0,0.0,80.0,1.0,1,0
5542,59.0,6.0,19.0,1.0,4510.0,233.0,1.0,80.0,2.0,1,0
5543,47.0,3.0,21.0,1.0,9120.0,15.0,11.0,40.0,1.0,0,0
5544,47.0,1.0,21.0,1.0,8255.0,233.0,11.0,40.0,2.0,0,0
5545,19.0,4.0,16.0,5.0,2340.0,15.0,11.0,6.0,2.0,0,0
5546,41.0,2.0,22.0,1.0,2010.0,36.0,0.0,40.0,2.0,1,1
5547,43.0,2.0,22.0,1.0,2330.0,15.0,1.0,40.0,1.0,0,1
5548,55.0,1.0,19.0,1.0,6040.0,51.0,0.0,40.0,1.0,0,0
5549,55.0,1.0,16.0,1.0,6040.0,15.0,1.0,40.0,2.0,0,0
5550,26.0,5.0,19.0,5.0,3930.0,15.0,2.0,40.0,1.0,0,0
5551,24.0,1.0,16.0,5.0,6050.0,15.0,2.0,40.0,1.0,0,0
5552,41.0,4.0,21.0,1.0,2320.0,15.0,0.0,50.0,2.0,0,0
5553,33.0,4.0,22.0,1.0,2320.0,15.0,1.0,45.0,2.0,1,0
5554,36.0,1.0,22.0,5.0,230.0,15.0,5.0,45.0,2.0,1,0
5555,44.0,5.0,19.0,1.0,2340.0,51.0,0.0,40.0,1.0,1,1
5556,61.0,4.0,22.0,1.0,740.0,19.0,0.0,40.0,2.0,1,1
5557,55.0,3.0,22.0,1.0,430.0,42.0,1.0,40.0,1.0,1,1
5558,70.0,1.0,21.0,2.0,120.0,15.0,0.0,40.0,2.0,1,0
5559,34.0,1.0,16.0,5.0,630.0,15.0,2.0,40.0,2.0,0,0
5560,44.0,6.0,17.0,1.0,2850.0,48.0,10.0,3.0,2.0,0,0
5561,20.0,1.0,20.0,5.0,6355.0,48.0,10.0,40.0,1.0,0,0
5562,43.0,6.0,17.0,3.0,6200.0,15.0,0.0,40.0,2.0,0,0
5563,21.0,5.0,16.0,1.0,8140.0,13.0,0.0,40.0,2.0,0,1
5564,23.0,5.0,16.0,1.0,9810.0,42.0,1.0,55.0,1.0,1,1
5565,44.0,1.0,18.0,1.0,4720.0,512.0,0.0,35.0,1.0,0,0
5566,40.0,6.0,16.0,3.0,4250.0,6.0,0.0,30.0,1.0,1,0
5567,28.0,5.0,21.0,1.0,3850.0,332.0,0.0,40.0,1.0,0,0
5568,25.0,1.0,21.0,1.0,4700.0,12.0,1.0,38.0,2.0,0,0
5569,39.0,1.0,16.0,5.0,4650.0,15.0,10.0,40.0,1.0,1,0
5570,36.0,1.0,17.0,5.0,5860.0,15.0,10.0,40.0,2.0,0,0
5571,35.0,1.0,16.0,5.0,6300.0,15.0,10.0,40.0,1.0,0,0
5572,20.0,1.0,16.0,5.0,4050.0,15.0,15.0,20.0,1.0,0,0
5573,25.0,5.0,16.0,1.0,3850.0,17.0,1.0,40.0,1.0,1,1
5574,64.0,6.0,19.0,2.0,6660.0,6.0,0.0,40.0,1.0,0,1
5575,53.0,1.0,16.0,1.0,6515.0,15.0,0.0,36.0,1.0,1,0
5576,55.0,1.0,16.0,1.0,4720.0,15.0,1.0,40.0,2.0,1,0
5577,59.0,5.0,20.0,1.0,6320.0,15.0,1.0,40.0,1.0,1,0
5578,30.0,1.0,20.0,1.0,9120.0,15.0,0.0,40.0,1.0,1,0
5579,45.0,5.0,22.0,1.0,9810.0,247.0,0.0,55.0,1.0,1,0
5580,81.0,1.0,12.0,2.0,4230.0,233.0,0.0,12.0,2.0,0,0
5581,61.0,1.0,21.0,3.0,5620.0,15.0,0.0,40.0,1.0,1,0
5582,56.0,5.0,22.0,3.0,7000.0,138.0,0.0,55.0,1.0,1,1
5583,20.0,1.0,19.0,5.0,4030.0,120.0,2.0,20.0,1.0,0,1
5584,40.0,1.0,20.0,5.0,800.0,29.0,0.0,35.0,2.0,0,1
5585,44.0,1.0,17.0,5.0,7340.0,29.0,13.0,35.0,1.0,0,1
5586,41.0,5.0,22.0,1.0,9030.0,27.0,0.0,60.0,2.0,1,1
5587,41.0,4.0,19.0,1.0,350.0,15.0,1.0,60.0,1.0,1,0
5588,63.0,1.0,21.0,3.0,3500.0,233.0,0.0,40.0,2.0,1,0
5589,51.0,1.0,20.0,4.0,4760.0,233.0,5.0,40.0,2.0,0,0
5590,67.0,1.0,22.0,1.0,110.0,24.0,0.0,40.0,1.0,1,1
5591,64.0,1.0,21.0,1.0,3160.0,26.0,1.0,40.0,2.0,1,1
5592,35.0,4.0,24.0,1.0,2200.0,26.0,2.0,40.0,2.0,1,1
5593,38.0,3.0,21.0,1.0,3740.0,301.0,9.0,40.0,1.0,1,1
5594,52.0,1.0,16.0,1.0,2630.0,29.0,2.0,40.0,2.0,1,0
5595,50.0,4.0,18.0,1.0,5860.0,15.0,2.0,40.0,2.0,0,0
5596,23.0,1.0,18.0,5.0,4430.0,15.0,7.0,20.0,2.0,0,0
5597,67.0,1.0,21.0,5.0,840.0,36.0,0.0,40.0,2.0,1,1
5598,50.0,6.0,24.0,3.0,1820.0,53.0,0.0,40.0,2.0,1,1
5599,41.0,1.0,21.0,5.0,4700.0,17.0,11.0,48.0,2.0,0,1
5600,58.0,7.0,18.0,1.0,430.0,301.0,0.0,50.0,1.0,1,1
5601,57.0,8.0,18.0,1.0,5820.0,301.0,1.0,12.0,2.0,0,1
5602,32.0,1.0,21.0,1.0,3649.0,301.0,2.0,24.0,2.0,0,1
5603,27.0,8.0,21.0,1.0,6515.0,301.0,2.0,50.0,1.0,0,1
5604,37.0,8.0,16.0,1.0,6515.0,39.0,9.0,20.0,1.0,0,1
5605,24.0,2.0,21.0,1.0,3030.0,15.0,9.0,30.0,2.0,0,1
5606,35.0,3.0,23.0,1.0,2100.0,15.0,0.0,40.0,1.0,1,0
5607,35.0,1.0,24.0,1.0,3250.0,15.0,1.0,40.0,2.0,1,0
5608,65.0,1.0,21.0,1.0,9030.0,6.0,0.0,50.0,1.0,1,1
5609,65.0,7.0,16.0,3.0,4650.0,36.0,0.0,48.0,1.0,1,1
5610,55.0,7.0,11.0,1.0,7010.0,6.0,0.0,40.0,1.0,1,1
5611,64.0,1.0,16.0,1.0,5000.0,6.0,1.0,40.0,2.0,0,1
5612,63.0,1.0,18.0,1.0,4700.0,15.0,0.0,45.0,1.0,0,0
5613,64.0,1.0,16.0,1.0,5620.0,6.0,1.0,20.0,2.0,0,0
5614,20.0,1.0,19.0,5.0,4110.0,6.0,2.0,25.0,2.0,0,0
5615,31.0,1.0,16.0,5.0,4010.0,6.0,4.0,30.0,2.0,0,0
5616,36.0,1.0,16.0,5.0,5000.0,233.0,15.0,40.0,1.0,0,0
5617,56.0,3.0,23.0,1.0,1840.0,301.0,0.0,45.0,2.0,1,1
5618,37.0,5.0,20.0,1.0,9830.0,18.0,0.0,35.0,2.0,1,1
5619,33.0,1.0,19.0,1.0,3630.0,15.0,2.0,60.0,2.0,0,1
5620,32.0,4.0,22.0,1.0,2540.0,1.0,9.0,40.0,1.0,0,1
5621,36.0,3.0,19.0,5.0,3400.0,6.0,11.0,48.0,2.0,0,1
5622,29.0,1.0,22.0,5.0,710.0,210.0,0.0,45.0,1.0,0,0
5623,40.0,1.0,16.0,1.0,6330.0,233.0,0.0,40.0,1.0,1,0
5624,33.0,1.0,21.0,1.0,4720.0,233.0,1.0,20.0,2.0,0,0
5625,54.0,1.0,21.0,1.0,5510.0,15.0,1.0,43.0,1.0,1,0
5626,61.0,1.0,21.0,1.0,800.0,508.0,0.0,40.0,1.0,1,0
5627,54.0,1.0,24.0,1.0,230.0,66.0,1.0,40.0,2.0,1,0
5628,22.0,2.0,19.0,5.0,5700.0,15.0,2.0,19.0,2.0,0,0
5629,24.0,2.0,19.0,5.0,5700.0,217.0,11.0,40.0,2.0,0,0
5630,24.0,4.0,19.0,5.0,5860.0,527.0,11.0,19.0,2.0,0,0
5631,23.0,2.0,19.0,5.0,5700.0,217.0,11.0,19.0,2.0,0,0
5632,27.0,5.0,16.0,1.0,7210.0,36.0,1.0,50.0,1.0,1,1
5633,30.0,1.0,18.0,1.0,20.0,34.0,0.0,57.0,1.0,1,1
5634,27.0,1.0,21.0,1.0,4700.0,15.0,1.0,45.0,2.0,0,1
5635,40.0,1.0,18.0,5.0,230.0,15.0,2.0,40.0,2.0,0,0
5636,39.0,1.0,16.0,5.0,4220.0,15.0,2.0,30.0,1.0,0,0
5637,57.0,1.0,21.0,1.0,1020.0,18.0,0.0,43.0,1.0,1,1
5638,50.0,1.0,21.0,1.0,4530.0,6.0,1.0,38.0,2.0,1,1
5639,51.0,1.0,19.0,3.0,4110.0,217.0,0.0,40.0,2.0,0,0
5640,40.0,1.0,18.0,5.0,4040.0,15.0,10.0,30.0,1.0,0,0
5641,37.0,1.0,16.0,3.0,4540.0,15.0,10.0,40.0,1.0,1,0
5642,35.0,1.0,13.0,5.0,4720.0,15.0,0.0,40.0,2.0,0,1
5643,27.0,1.0,20.0,1.0,5120.0,233.0,0.0,40.0,2.0,0,0
5644,38.0,1.0,20.0,1.0,4020.0,233.0,1.0,50.0,1.0,0,0
5645,50.0,1.0,13.0,1.0,3600.0,233.0,0.0,40.0,2.0,0,0
5646,55.0,1.0,13.0,1.0,4010.0,233.0,1.0,40.0,1.0,0,0
5647,20.0,1.0,19.0,5.0,4760.0,15.0,2.0,20.0,2.0,0,0
5648,46.0,1.0,22.0,1.0,4050.0,233.0,0.0,38.0,1.0,0,0
5649,47.0,1.0,19.0,1.0,4720.0,233.0,1.0,40.0,2.0,0,0
5650,20.0,1.0,19.0,5.0,4760.0,15.0,2.0,30.0,2.0,0,0
5651,34.0,1.0,21.0,1.0,2200.0,42.0,0.0,10.0,2.0,0,1
5652,40.0,2.0,21.0,1.0,1650.0,17.0,0.0,40.0,1.0,0,1
5653,40.0,1.0,21.0,1.0,430.0,29.0,1.0,45.0,2.0,1,1
5654,50.0,5.0,22.0,1.0,800.0,24.0,1.0,40.0,1.0,1,1
5655,52.0,4.0,21.0,3.0,2200.0,15.0,0.0,50.0,1.0,1,0
5656,59.0,4.0,22.0,1.0,8740.0,15.0,0.0,30.0,1.0,1,0
5657,35.0,6.0,16.0,1.0,9140.0,49.0,9.0,30.0,1.0,0,0
5658,54.0,1.0,16.0,1.0,4230.0,15.0,1.0,40.0,2.0,0,0
5659,32.0,1.0,16.0,3.0,6355.0,15.0,2.0,40.0,1.0,0,0
5660,29.0,1.0,16.0,1.0,6260.0,15.0,2.0,40.0,1.0,0,0
5661,20.0,1.0,16.0,5.0,3955.0,15.0,2.0,10.0,1.0,0,0
5662,27.0,4.0,16.0,1.0,2540.0,15.0,9.0,40.0,2.0,0,0
5663,43.0,5.0,18.0,3.0,5300.0,436.0,0.0,48.0,1.0,1,1
5664,17.0,1.0,12.0,5.0,4030.0,15.0,15.0,18.0,2.0,0,0
5665,60.0,1.0,20.0,1.0,5120.0,53.0,1.0,40.0,2.0,0,0
5666,32.0,4.0,22.0,1.0,2310.0,15.0,2.0,40.0,2.0,0,0
5667,32.0,1.0,16.0,1.0,4250.0,15.0,9.0,40.0,1.0,0,0
5668,23.0,5.0,16.0,1.0,9800.0,22.0,0.0,40.0,1.0,0,1
5669,65.0,1.0,21.0,5.0,4760.0,15.0,0.0,40.0,1.0,0,0
5670,64.0,1.0,20.0,5.0,310.0,15.0,5.0,45.0,1.0,0,0
5671,39.0,1.0,21.0,5.0,430.0,15.0,2.0,50.0,1.0,1,0
5672,31.0,7.0,24.0,5.0,2340.0,5.0,0.0,80.0,2.0,1,0
5673,28.0,1.0,21.0,1.0,9050.0,6.0,0.0,40.0,2.0,0,0
5674,38.0,1.0,18.0,1.0,4530.0,15.0,1.0,40.0,1.0,0,0
5675,29.0,1.0,21.0,5.0,5240.0,15.0,12.0,40.0,2.0,0,0
5676,24.0,1.0,21.0,5.0,5620.0,48.0,12.0,40.0,2.0,0,0
5677,39.0,1.0,19.0,5.0,4110.0,30.0,0.0,20.0,2.0,0,0
5678,53.0,4.0,21.0,1.0,2310.0,15.0,0.0,45.0,1.0,1,0
5679,51.0,4.0,21.0,1.0,2310.0,15.0,1.0,17.0,2.0,0,0
5680,45.0,7.0,19.0,1.0,1540.0,39.0,0.0,50.0,1.0,1,1
5681,45.0,4.0,20.0,1.0,5860.0,39.0,1.0,40.0,2.0,0,0
5682,18.0,1.0,18.0,5.0,4760.0,4.0,2.0,30.0,1.0,0,0
5683,56.0,1.0,16.0,3.0,120.0,233.0,0.0,40.0,2.0,0,0
5684,29.0,1.0,20.0,5.0,6330.0,15.0,2.0,24.0,1.0,0,0
5685,26.0,3.0,21.0,5.0,2310.0,15.0,2.0,50.0,2.0,0,0
5686,62.0,6.0,21.0,1.0,410.0,6.0,0.0,4.0,1.0,1,0
5687,56.0,4.0,16.0,1.0,2540.0,6.0,1.0,20.0,2.0,0,1
5688,66.0,2.0,22.0,1.0,3150.0,36.0,0.0,20.0,2.0,0,1
5689,58.0,7.0,16.0,1.0,5600.0,53.0,1.0,88.0,1.0,1,0
5690,45.0,1.0,21.0,3.0,3050.0,15.0,0.0,40.0,2.0,1,0
5691,47.0,4.0,19.0,5.0,5250.0,15.0,13.0,40.0,1.0,0,0
5692,40.0,1.0,19.0,5.0,4200.0,15.0,2.0,20.0,2.0,0,0
5693,34.0,5.0,21.0,5.0,9830.0,20.0,0.0,48.0,1.0,1,1
5694,47.0,1.0,22.0,1.0,4010.0,53.0,0.0,35.0,1.0,0,1
5695,53.0,1.0,16.0,1.0,2160.0,6.0,1.0,45.0,2.0,1,0
5696,30.0,1.0,21.0,1.0,4720.0,72.0,0.0,30.0,2.0,0,0
5697,61.0,6.0,18.0,1.0,6200.0,9.0,0.0,50.0,1.0,1,1
5698,55.0,2.0,19.0,1.0,5120.0,215.0,1.0,40.0,2.0,1,0
5699,34.0,1.0,23.0,1.0,3060.0,15.0,2.0,40.0,1.0,1,0
5700,57.0,5.0,19.0,3.0,7315.0,15.0,0.0,40.0,1.0,1,1
5701,27.0,2.0,22.0,1.0,2340.0,15.0,0.0,40.0,2.0,0,0
5702,36.0,1.0,20.0,1.0,5620.0,48.0,1.0,40.0,1.0,0,1
5703,65.0,2.0,22.0,3.0,2310.0,15.0,6.0,40.0,2.0,1,0
5704,76.0,5.0,19.0,1.0,4220.0,15.0,1.0,20.0,1.0,0,0
5705,44.0,4.0,21.0,5.0,2320.0,15.0,2.0,50.0,1.0,1,0
5706,69.0,1.0,20.0,1.0,5700.0,15.0,0.0,40.0,2.0,1,0
5707,66.0,1.0,16.0,1.0,5620.0,15.0,1.0,40.0,1.0,0,0
5708,59.0,1.0,21.0,1.0,3255.0,6.0,1.0,40.0,2.0,1,0
5709,39.0,1.0,17.0,5.0,310.0,15.0,2.0,40.0,2.0,0,0
5710,22.0,1.0,19.0,5.0,4760.0,15.0,7.0,20.0,2.0,0,0
5711,60.0,7.0,23.0,1.0,3060.0,38.0,1.0,40.0,1.0,1,1
5712,25.0,6.0,21.0,5.0,4340.0,15.0,2.0,42.0,2.0,0,1
5713,41.0,1.0,18.0,1.0,4230.0,233.0,0.0,40.0,1.0,0,0
5714,49.0,2.0,21.0,1.0,3500.0,233.0,1.0,40.0,2.0,0,0
5715,19.0,1.0,19.0,5.0,4110.0,15.0,2.0,6.0,1.0,0,0
5716,38.0,1.0,21.0,5.0,4920.0,233.0,5.0,48.0,1.0,0,0
5717,67.0,1.0,16.0,3.0,4140.0,233.0,6.0,40.0,1.0,0,0
5718,32.0,1.0,16.0,5.0,4530.0,233.0,10.0,40.0,1.0,0,0
5719,37.0,1.0,14.0,5.0,310.0,233.0,12.0,20.0,2.0,0,0
5720,58.0,1.0,21.0,1.0,1107.0,42.0,0.0,50.0,1.0,1,0
5721,49.0,1.0,21.0,1.0,4965.0,215.0,1.0,20.0,2.0,0,0
5722,35.0,2.0,20.0,5.0,5700.0,60.0,0.0,40.0,2.0,0,0
5723,43.0,1.0,21.0,5.0,3930.0,60.0,5.0,40.0,2.0,0,0
5724,52.0,4.0,19.0,1.0,800.0,233.0,0.0,40.0,2.0,1,0
5725,52.0,5.0,16.0,1.0,3945.0,233.0,1.0,40.0,1.0,0,0
5726,71.0,1.0,16.0,2.0,3820.0,15.0,0.0,3.0,2.0,1,0
5727,45.0,2.0,16.0,1.0,4110.0,217.0,9.0,15.0,2.0,0,0
5728,67.0,1.0,16.0,1.0,3600.0,233.0,1.0,20.0,2.0,0,0
5729,32.0,1.0,16.0,5.0,4650.0,15.0,11.0,40.0,1.0,0,0
5730,26.0,1.0,16.0,5.0,4700.0,15.0,11.0,40.0,2.0,0,0
5731,52.0,1.0,15.0,1.0,7800.0,247.0,0.0,40.0,1.0,0,0
5732,38.0,6.0,15.0,1.0,4520.0,233.0,1.0,20.0,2.0,0,0
5733,53.0,1.0,20.0,3.0,9000.0,15.0,0.0,40.0,1.0,1,0
5734,40.0,5.0,21.0,3.0,1107.0,6.0,0.0,40.0,2.0,0,0
5735,43.0,1.0,21.0,3.0,8740.0,215.0,0.0,40.0,2.0,0,0
5736,63.0,6.0,19.0,3.0,4810.0,15.0,0.0,40.0,1.0,1,0
5737,61.0,4.0,20.0,1.0,2540.0,15.0,0.0,40.0,2.0,0,0
5738,63.0,1.0,16.0,1.0,4530.0,15.0,1.0,40.0,1.0,0,0
5739,38.0,4.0,22.0,1.0,2310.0,15.0,2.0,40.0,2.0,1,0
5740,34.0,1.0,19.0,5.0,4840.0,15.0,2.0,40.0,1.0,0,0
5741,37.0,7.0,16.0,1.0,2600.0,15.0,9.0,40.0,1.0,1,0
5742,19.0,6.0,16.0,1.0,7200.0,15.0,0.0,40.0,1.0,0,0
5743,53.0,6.0,19.0,1.0,4230.0,15.0,1.0,16.0,2.0,0,0
5744,31.0,1.0,16.0,5.0,5700.0,15.0,5.0,40.0,1.0,0,0
5745,23.0,1.0,16.0,5.0,2540.0,15.0,5.0,30.0,1.0,0,0
5746,59.0,1.0,19.0,1.0,7340.0,15.0,6.0,40.0,1.0,0,0
5747,49.0,1.0,18.0,5.0,5520.0,15.0,2.0,40.0,2.0,0,0
5748,29.0,4.0,18.0,5.0,4600.0,15.0,7.0,4.0,2.0,0,0
5749,30.0,5.0,21.0,1.0,9030.0,29.0,1.0,60.0,1.0,0,1
5750,32.0,4.0,16.0,5.0,3645.0,6.0,2.0,40.0,2.0,0,1
5751,37.0,4.0,17.0,5.0,4220.0,15.0,0.0,15.0,1.0,0,0
5752,34.0,1.0,16.0,5.0,9240.0,15.0,5.0,40.0,1.0,0,0
