idx,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,PINCP,RAC1P
2646,27.0,6.0,20.0,1.0,4600.0,2.0,1.0,50.0,2.0,0,1
2647,56.0,1.0,12.0,2.0,6320.0,2.0,0.0,40.0,1.0,0,1
2648,63.0,1.0,21.0,3.0,3255.0,6.0,0.0,25.0,2.0,1,1
2649,41.0,1.0,21.0,3.0,710.0,33.0,0.0,40.0,1.0,1,1
2650,37.0,1.0,24.0,3.0,3050.0,38.0,13.0,40.0,2.0,1,1
2651,60.0,6.0,20.0,5.0,4600.0,38.0,15.0,70.0,2.0,0,1
2652,80.0,7.0,16.0,2.0,9620.0,2.0,0.0,20.0,1.0,0,0
2653,61.0,3.0,18.0,5.0,9620.0,2.0,0.0,40.0,1.0,0,0
2654,25.0,3.0,16.0,5.0,3740.0,2.0,0.0,78.0,1.0,0,0
2655,21.0,1.0,16.0,5.0,4760.0,19.0,13.0,40.0,2.0,0,0
2656,26.0,1.0,19.0,5.0,700.0,6.0,0.0,40.0,2.0,0,0
2657,23.0,3.0,20.0,5.0,1965.0,6.0,12.0,37.0,2.0,0,0
2658,32.0,1.0,21.0,1.0,5860.0,2.0,0.0,40.0,2.0,1,1
2659,40.0,5.0,19.0,1.0,430.0,2.0,1.0,45.0,1.0,1,0
2660,30.0,1.0,19.0,5.0,8965.0,41.0,11.0,40.0,1.0,1,1
2661,29.0,6.0,21.0,5.0,4340.0,2.0,11.0,50.0,2.0,0,1
2662,34.0,2.0,20.0,1.0,7430.0,4.0,1.0,40.0,1.0,1,1
2663,46.0,4.0,21.0,1.0,3255.0,53.0,0.0,38.0,2.0,1,1
2664,44.0,5.0,21.0,1.0,1610.0,2.0,1.0,40.0,1.0,1,1
2665,69.0,4.0,22.0,1.0,10.0,45.0,1.0,75.0,1.0,1,1
2666,55.0,1.0,16.0,1.0,5140.0,10.0,0.0,3.0,2.0,0,1
2667,56.0,6.0,12.0,1.0,4710.0,53.0,1.0,35.0,1.0,0,1
2668,54.0,2.0,21.0,3.0,430.0,17.0,0.0,40.0,2.0,1,1
2669,19.0,1.0,18.0,5.0,4720.0,2.0,2.0,20.0,2.0,0,1
2670,55.0,1.0,16.0,1.0,9310.0,2.0,0.0,40.0,1.0,1,1
2671,51.0,1.0,19.0,1.0,4720.0,2.0,1.0,33.0,2.0,0,1
2672,21.0,1.0,16.0,5.0,5630.0,2.0,2.0,50.0,1.0,0,1
2673,44.0,1.0,16.0,5.0,5120.0,41.0,0.0,30.0,2.0,0,1
2674,25.0,1.0,17.0,5.0,4020.0,2.0,2.0,40.0,2.0,0,1
2675,27.0,1.0,17.0,5.0,4020.0,2.0,15.0,40.0,2.0,0,0
2676,38.0,1.0,16.0,1.0,9130.0,47.0,0.0,60.0,1.0,1,1
2677,22.0,1.0,19.0,5.0,5400.0,2.0,0.0,40.0,2.0,0,1
2678,23.0,1.0,21.0,5.0,1720.0,110.0,12.0,40.0,2.0,1,1
2679,64.0,3.0,14.0,1.0,6130.0,2.0,0.0,56.0,1.0,0,0
2680,64.0,1.0,16.0,1.0,2630.0,55.0,0.0,80.0,1.0,1,1
2681,55.0,1.0,19.0,1.0,5400.0,55.0,1.0,80.0,2.0,0,1
2682,48.0,4.0,19.0,1.0,1050.0,18.0,0.0,47.0,1.0,1,0
2683,56.0,1.0,20.0,1.0,3255.0,29.0,1.0,40.0,2.0,1,1
2684,66.0,1.0,16.0,3.0,5810.0,42.0,0.0,40.0,1.0,1,1
2685,27.0,1.0,18.0,1.0,6440.0,2.0,0.0,60.0,1.0,1,0
2686,27.0,5.0,20.0,4.0,7340.0,18.0,0.0,45.0,1.0,1,1
2687,24.0,5.0,19.0,5.0,4600.0,42.0,13.0,40.0,2.0,0,1
2688,44.0,1.0,16.0,3.0,4020.0,2.0,2.0,40.0,1.0,0,0
2689,27.0,3.0,16.0,5.0,4030.0,2.0,2.0,30.0,2.0,0,0
2690,58.0,5.0,20.0,1.0,5820.0,6.0,0.0,40.0,1.0,1,1
2691,57.0,1.0,18.0,1.0,3420.0,6.0,1.0,40.0,2.0,0,1
2692,61.0,4.0,16.0,2.0,2300.0,2.0,0.0,35.0,2.0,0,0
2693,31.0,3.0,16.0,5.0,4220.0,2.0,2.0,35.0,1.0,0,0
2694,53.0,1.0,19.0,1.0,7200.0,46.0,0.0,40.0,1.0,1,1
2695,46.0,3.0,21.0,1.0,2340.0,39.0,1.0,30.0,2.0,0,1
2696,56.0,6.0,17.0,1.0,4920.0,6.0,1.0,60.0,2.0,1,1
2697,73.0,1.0,16.0,1.0,8760.0,6.0,0.0,5.0,2.0,0,1
2698,76.0,6.0,19.0,1.0,4430.0,41.0,1.0,2.0,1.0,0,1
2699,57.0,5.0,21.0,2.0,5240.0,42.0,0.0,40.0,2.0,0,1
2700,28.0,1.0,19.0,5.0,4110.0,2.0,0.0,30.0,2.0,0,0
2701,33.0,1.0,19.0,5.0,4110.0,33.0,13.0,40.0,1.0,1,1
2702,32.0,3.0,16.0,5.0,4220.0,2.0,0.0,20.0,2.0,0,0
2703,31.0,5.0,19.0,1.0,7000.0,31.0,0.0,43.0,1.0,0,1
2704,31.0,1.0,18.0,1.0,4720.0,13.0,1.0,30.0,2.0,0,1
2705,34.0,5.0,16.0,1.0,9810.0,55.0,0.0,60.0,1.0,0,1
2706,57.0,5.0,21.0,1.0,5000.0,17.0,0.0,50.0,1.0,1,0
2707,65.0,3.0,20.0,1.0,5700.0,25.0,1.0,32.0,2.0,0,0
2708,49.0,4.0,16.0,5.0,4540.0,2.0,2.0,48.0,1.0,0,0
2709,60.0,3.0,16.0,4.0,4220.0,20.0,0.0,30.0,2.0,0,1
2710,59.0,5.0,19.0,5.0,3320.0,55.0,0.0,40.0,2.0,1,1
2711,61.0,3.0,19.0,2.0,5700.0,2.0,0.0,38.0,2.0,0,0
2712,27.0,3.0,19.0,5.0,4220.0,2.0,2.0,38.0,1.0,1,0
2713,30.0,3.0,16.0,5.0,5520.0,2.0,0.0,40.0,2.0,0,0
2714,29.0,1.0,19.0,5.0,4760.0,2.0,0.0,35.0,2.0,0,1
2715,65.0,2.0,18.0,1.0,410.0,2.0,0.0,38.0,2.0,0,0
2716,63.0,6.0,18.0,2.0,6100.0,2.0,5.0,30.0,1.0,0,1
2717,35.0,1.0,22.0,1.0,800.0,2.0,9.0,35.0,2.0,1,1
2718,62.0,6.0,18.0,2.0,9620.0,22.0,0.0,20.0,1.0,0,1
2719,57.0,6.0,20.0,3.0,410.0,22.0,13.0,20.0,2.0,0,1
2720,47.0,1.0,19.0,3.0,5410.0,53.0,0.0,40.0,1.0,1,0
2721,55.0,1.0,18.0,1.0,3540.0,41.0,0.0,60.0,1.0,1,1
2722,49.0,1.0,18.0,1.0,220.0,2.0,1.0,30.0,2.0,0,1
2723,58.0,5.0,21.0,1.0,430.0,48.0,0.0,50.0,2.0,1,1
2724,23.0,1.0,16.0,5.0,4140.0,2.0,4.0,20.0,1.0,0,0
2725,30.0,3.0,20.0,5.0,430.0,2.0,0.0,30.0,2.0,0,0
2726,32.0,4.0,14.0,3.0,2340.0,2.0,13.0,21.0,1.0,0,0
2727,53.0,3.0,17.0,3.0,4220.0,6.0,0.0,38.0,1.0,1,1
2728,37.0,3.0,19.0,3.0,3600.0,2.0,13.0,45.0,2.0,0,0
2729,62.0,1.0,16.0,2.0,6100.0,2.0,0.0,40.0,1.0,0,0
2730,35.0,1.0,18.0,1.0,6440.0,42.0,0.0,60.0,1.0,1,1
2731,35.0,1.0,18.0,1.0,800.0,2.0,1.0,30.0,2.0,0,0
2732,36.0,4.0,21.0,1.0,2310.0,110.0,0.0,52.0,1.0,0,1
2733,35.0,4.0,20.0,1.0,2310.0,53.0,1.0,14.0,2.0,0,1
2734,30.0,5.0,19.0,5.0,3740.0,46.0,0.0,60.0,1.0,0,1
2735,29.0,1.0,20.0,2.0,6260.0,2.0,0.0,40.0,2.0,0,0
2736,31.0,1.0,20.0,5.0,6230.0,2.0,13.0,50.0,1.0,0,1
2737,26.0,1.0,18.0,1.0,2340.0,30.0,0.0,16.0,2.0,0,1
2738,25.0,1.0,20.0,1.0,6720.0,2.0,1.0,25.0,1.0,1,1
2739,35.0,3.0,20.0,1.0,9310.0,2.0,0.0,80.0,1.0,0,0
2740,41.0,3.0,20.0,1.0,5400.0,2.0,1.0,40.0,2.0,0,0
2741,51.0,6.0,20.0,3.0,4710.0,2.0,0.0,55.0,1.0,1,0
2742,55.0,3.0,13.0,3.0,5120.0,2.0,0.0,30.0,2.0,0,0
2743,34.0,3.0,16.0,5.0,3850.0,2.0,2.0,20.0,1.0,0,0
2744,32.0,3.0,17.0,1.0,5700.0,2.0,9.0,48.0,2.0,1,0
2745,60.0,3.0,16.0,1.0,4230.0,6.0,1.0,38.0,2.0,0,1
2746,36.0,1.0,18.0,3.0,7200.0,2.0,2.0,40.0,1.0,1,1
2747,28.0,3.0,21.0,5.0,2300.0,27.0,0.0,60.0,2.0,1,1
2748,39.0,5.0,19.0,1.0,10.0,2.0,0.0,30.0,2.0,0,0
2749,43.0,6.0,16.0,1.0,6230.0,2.0,1.0,44.0,1.0,0,0
2750,43.0,4.0,18.0,1.0,1910.0,39.0,0.0,38.0,1.0,0,1
2751,42.0,1.0,21.0,1.0,4540.0,26.0,1.0,40.0,2.0,0,1
2752,33.0,3.0,19.0,1.0,6660.0,41.0,0.0,40.0,1.0,1,1
2753,31.0,2.0,22.0,1.0,3255.0,2.0,0.0,24.0,2.0,1,1
2754,35.0,7.0,21.0,1.0,430.0,23.0,1.0,55.0,1.0,0,1
2755,57.0,2.0,16.0,5.0,4610.0,2.0,0.0,50.0,2.0,0,0
2756,52.0,1.0,16.0,5.0,6100.0,2.0,13.0,40.0,1.0,0,0
2757,26.0,1.0,21.0,5.0,160.0,2.0,0.0,45.0,1.0,1,1
2758,27.0,1.0,16.0,5.0,310.0,15.0,13.0,45.0,2.0,1,0
2759,42.0,4.0,16.0,1.0,2330.0,2.0,1.0,30.0,1.0,0,0
2760,22.0,3.0,16.0,5.0,4740.0,2.0,2.0,20.0,2.0,0,0
2761,21.0,1.0,16.0,5.0,6230.0,2.0,2.0,3.0,1.0,0,0
2762,19.0,3.0,16.0,5.0,4220.0,2.0,2.0,4.0,2.0,0,0
2763,17.0,3.0,13.0,5.0,9620.0,2.0,2.0,20.0,1.0,0,0
2764,53.0,1.0,19.0,3.0,4230.0,242.0,13.0,35.0,2.0,0,0
2765,59.0,1.0,19.0,2.0,4760.0,6.0,0.0,40.0,1.0,0,1
2766,60.0,1.0,21.0,1.0,310.0,2.0,1.0,38.0,2.0,0,1
2767,38.0,1.0,19.0,1.0,1050.0,2.0,0.0,40.0,1.0,1,1
2768,51.0,7.0,19.0,1.0,310.0,2.0,0.0,35.0,2.0,0,1
2769,64.0,3.0,16.0,1.0,5520.0,53.0,0.0,40.0,2.0,1,1
2770,46.0,1.0,16.0,5.0,3940.0,41.0,0.0,40.0,2.0,0,1
2771,48.0,6.0,16.0,5.0,430.0,6.0,13.0,35.0,1.0,0,1
2772,67.0,4.0,22.0,1.0,740.0,6.0,1.0,30.0,2.0,1,1
2773,42.0,7.0,16.0,1.0,310.0,301.0,0.0,25.0,2.0,0,1
2774,42.0,7.0,16.0,1.0,310.0,41.0,1.0,55.0,1.0,1,1
2775,31.0,1.0,16.0,1.0,6840.0,2.0,0.0,77.0,1.0,0,0
2776,25.0,4.0,16.0,5.0,2540.0,2.0,0.0,40.0,2.0,0,0
2777,50.0,6.0,19.0,4.0,6200.0,2.0,0.0,28.0,1.0,0,1
2778,51.0,1.0,21.0,1.0,4700.0,5.0,0.0,50.0,1.0,1,1
2779,50.0,1.0,21.0,1.0,3255.0,5.0,1.0,40.0,2.0,1,1
2780,22.0,1.0,16.0,5.0,5160.0,5.0,2.0,20.0,1.0,0,1
2781,29.0,2.0,16.0,5.0,6420.0,2.0,2.0,40.0,1.0,0,0
2782,24.0,4.0,17.0,1.0,2540.0,2.0,2.0,34.0,2.0,0,0
2783,55.0,6.0,21.0,4.0,6260.0,2.0,0.0,60.0,1.0,0,0
2784,64.0,2.0,21.0,1.0,3258.0,23.0,1.0,40.0,2.0,1,1
2785,35.0,2.0,21.0,1.0,3258.0,20.0,15.0,40.0,1.0,0,1
2786,34.0,3.0,21.0,2.0,3258.0,20.0,15.0,40.0,2.0,0,1
2787,27.0,1.0,16.0,5.0,8140.0,53.0,0.0,50.0,1.0,1,1
2788,30.0,1.0,21.0,1.0,5000.0,18.0,0.0,40.0,2.0,0,1
2789,32.0,5.0,20.0,1.0,100.0,18.0,1.0,50.0,1.0,0,1
2790,47.0,6.0,21.0,1.0,800.0,12.0,0.0,35.0,2.0,0,1
2791,50.0,1.0,21.0,1.0,5000.0,2.0,1.0,45.0,1.0,1,1
2792,73.0,1.0,19.0,3.0,5400.0,17.0,0.0,24.0,2.0,0,1
2793,26.0,3.0,14.0,1.0,4220.0,2.0,0.0,30.0,1.0,0,0
2794,24.0,3.0,16.0,1.0,8300.0,2.0,1.0,8.0,2.0,0,0
2795,52.0,5.0,22.0,3.0,3730.0,20.0,0.0,40.0,1.0,1,1
2796,32.0,1.0,21.0,5.0,2310.0,48.0,0.0,25.0,2.0,0,1
2797,42.0,1.0,21.0,1.0,4465.0,4.0,0.0,60.0,1.0,1,1
2798,32.0,1.0,16.0,1.0,20.0,2.0,0.0,18.0,2.0,0,0
2799,32.0,1.0,16.0,1.0,5610.0,2.0,1.0,40.0,1.0,0,1
2800,34.0,1.0,16.0,1.0,7850.0,12.0,1.0,40.0,1.0,0,1
2801,62.0,1.0,16.0,5.0,6240.0,48.0,0.0,40.0,1.0,0,1
2802,63.0,1.0,21.0,3.0,3255.0,53.0,0.0,40.0,2.0,1,1
2803,28.0,1.0,21.0,5.0,3255.0,301.0,0.0,36.0,1.0,1,1
2804,41.0,3.0,16.0,5.0,9620.0,2.0,0.0,40.0,1.0,0,0
2805,54.0,1.0,16.0,1.0,565.0,41.0,0.0,84.0,1.0,1,1
2806,50.0,1.0,16.0,1.0,6420.0,53.0,1.0,40.0,2.0,0,1
2807,22.0,1.0,17.0,5.0,4020.0,2.0,2.0,20.0,2.0,0,1
2808,58.0,6.0,20.0,1.0,4600.0,2.0,0.0,99.0,2.0,1,0
2809,57.0,6.0,22.0,1.0,430.0,2.0,1.0,99.0,1.0,1,0
2810,21.0,6.0,20.0,5.0,6100.0,2.0,3.0,55.0,1.0,0,0
2811,41.0,4.0,22.0,1.0,3850.0,6.0,0.0,38.0,1.0,0,1
2812,42.0,4.0,22.0,1.0,2310.0,6.0,1.0,99.0,2.0,1,1
2813,50.0,3.0,19.0,3.0,8600.0,2.0,2.0,40.0,1.0,0,0
2814,64.0,3.0,21.0,1.0,5940.0,2.0,0.0,40.0,2.0,0,0
2815,39.0,4.0,21.0,3.0,2310.0,26.0,0.0,23.0,2.0,0,1
2816,50.0,1.0,16.0,1.0,6100.0,2.0,0.0,40.0,2.0,0,0
2817,21.0,1.0,16.0,5.0,6100.0,2.0,2.0,8.0,1.0,0,0
2818,51.0,3.0,22.0,1.0,2310.0,6.0,0.0,50.0,1.0,1,1
2819,33.0,3.0,21.0,1.0,2540.0,233.0,1.0,37.0,2.0,0,0
2820,39.0,2.0,21.0,1.0,2000.0,6.0,0.0,40.0,2.0,0,1
2821,40.0,3.0,16.0,1.0,4200.0,30.0,1.0,40.0,1.0,1,1
2822,44.0,2.0,22.0,1.0,2040.0,6.0,1.0,40.0,1.0,1,1
2823,35.0,1.0,18.0,3.0,9130.0,41.0,0.0,40.0,1.0,1,1
2824,35.0,5.0,19.0,3.0,3640.0,28.0,13.0,40.0,2.0,1,1
2825,58.0,3.0,17.0,1.0,2540.0,369.0,0.0,40.0,2.0,0,0
2826,70.0,1.0,1.0,1.0,4220.0,369.0,1.0,16.0,1.0,0,0
2827,58.0,1.0,16.0,1.0,5120.0,39.0,0.0,40.0,2.0,0,1
2828,57.0,7.0,16.0,1.0,430.0,12.0,1.0,50.0,1.0,1,1
2829,35.0,3.0,16.0,5.0,10.0,2.0,0.0,30.0,2.0,0,0
2830,39.0,3.0,16.0,5.0,4220.0,2.0,13.0,20.0,1.0,0,0
2831,74.0,6.0,19.0,2.0,4250.0,29.0,0.0,20.0,1.0,1,1
2832,52.0,1.0,23.0,1.0,2310.0,27.0,0.0,40.0,2.0,1,1
2833,38.0,2.0,19.0,5.0,2860.0,23.0,11.0,40.0,2.0,0,1
2834,67.0,6.0,21.0,2.0,430.0,6.0,0.0,30.0,1.0,0,1
2835,63.0,5.0,18.0,1.0,350.0,6.0,0.0,55.0,1.0,1,1
2836,61.0,5.0,21.0,1.0,3110.0,17.0,1.0,60.0,2.0,1,1
2837,61.0,3.0,21.0,1.0,2540.0,9.0,1.0,55.0,2.0,1,1
2838,46.0,4.0,18.0,1.0,5000.0,39.0,0.0,38.0,2.0,0,1
2839,46.0,2.0,16.0,1.0,4210.0,55.0,1.0,40.0,1.0,0,1
2840,58.0,1.0,16.0,3.0,4850.0,53.0,13.0,15.0,2.0,0,1
2841,32.0,1.0,18.0,5.0,4040.0,6.0,0.0,20.0,2.0,0,1
2842,31.0,4.0,22.0,5.0,2160.0,72.0,12.0,40.0,2.0,0,0
2843,21.0,4.0,19.0,5.0,2160.0,29.0,12.0,50.0,2.0,0,1
2844,32.0,1.0,20.0,5.0,4000.0,233.0,13.0,65.0,1.0,1,0
2845,43.0,6.0,21.0,1.0,3150.0,26.0,0.0,39.0,2.0,1,1
2846,44.0,1.0,21.0,1.0,4110.0,26.0,1.0,16.0,1.0,0,1
2847,45.0,4.0,22.0,1.0,230.0,2.0,0.0,60.0,2.0,1,1
2848,60.0,7.0,19.0,1.0,4700.0,53.0,1.0,30.0,1.0,1,1
2849,42.0,4.0,22.0,1.0,430.0,42.0,0.0,40.0,1.0,1,1
2850,42.0,4.0,23.0,1.0,3050.0,26.0,1.0,50.0,2.0,1,1
2851,31.0,3.0,16.0,5.0,8600.0,2.0,0.0,60.0,1.0,0,0
2852,26.0,3.0,19.0,5.0,5700.0,2.0,13.0,40.0,2.0,0,0
2853,45.0,4.0,17.0,1.0,6320.0,36.0,0.0,38.0,1.0,1,1
2854,58.0,2.0,16.0,1.0,2016.0,2.0,0.0,30.0,2.0,0,0
2855,18.0,4.0,16.0,5.0,2540.0,2.0,2.0,25.0,2.0,0,0
2856,44.0,1.0,21.0,1.0,6200.0,49.0,0.0,60.0,1.0,1,1
2857,45.0,1.0,16.0,1.0,4720.0,6.0,1.0,40.0,2.0,1,1
2858,64.0,2.0,18.0,5.0,4610.0,2.0,0.0,25.0,1.0,0,0
2859,45.0,1.0,17.0,1.0,4700.0,4.0,0.0,40.0,2.0,1,1
2860,50.0,6.0,16.0,1.0,6515.0,233.0,1.0,15.0,1.0,1,0
2861,38.0,1.0,16.0,1.0,6355.0,2.0,0.0,35.0,1.0,1,1
2862,40.0,1.0,18.0,1.0,4610.0,6.0,1.0,35.0,2.0,0,1
2863,36.0,1.0,18.0,5.0,2540.0,2.0,15.0,40.0,2.0,0,1
2864,61.0,1.0,16.0,5.0,3510.0,55.0,0.0,40.0,2.0,0,1
2865,29.0,1.0,18.0,3.0,4040.0,6.0,0.0,25.0,2.0,0,1
2866,27.0,1.0,16.0,5.0,4020.0,29.0,13.0,35.0,1.0,0,1
2867,67.0,1.0,19.0,2.0,4965.0,8.0,0.0,20.0,2.0,0,1
2868,43.0,2.0,16.0,1.0,4220.0,53.0,1.0,20.0,1.0,0,0
2869,17.0,1.0,14.0,5.0,4020.0,2.0,2.0,16.0,1.0,0,0
2870,60.0,4.0,23.0,1.0,2100.0,6.0,1.0,45.0,1.0,1,1
2871,32.0,4.0,22.0,5.0,2340.0,6.0,2.0,60.0,1.0,1,1
2872,25.0,2.0,19.0,5.0,2860.0,30.0,2.0,40.0,1.0,0,1
2873,68.0,6.0,19.0,3.0,4250.0,6.0,0.0,30.0,2.0,0,1
2874,47.0,3.0,21.0,1.0,3740.0,102.0,1.0,56.0,1.0,1,1
2875,33.0,1.0,19.0,1.0,6260.0,2.0,0.0,50.0,1.0,1,1
2876,31.0,2.0,19.0,1.0,5240.0,2.0,1.0,27.0,2.0,0,1
2877,23.0,3.0,21.0,5.0,2310.0,6.0,0.0,20.0,1.0,0,1
2878,22.0,4.0,19.0,5.0,4600.0,6.0,12.0,4.0,1.0,0,1
2879,80.0,6.0,22.0,1.0,340.0,49.0,0.0,70.0,1.0,1,1
2880,78.0,6.0,21.0,1.0,4020.0,49.0,1.0,70.0,2.0,0,1
2881,54.0,1.0,20.0,1.0,3320.0,49.0,2.0,40.0,2.0,0,1
2882,18.0,1.0,15.0,5.0,9620.0,24.0,7.0,8.0,1.0,0,1
2883,44.0,4.0,23.0,3.0,3258.0,48.0,0.0,38.0,2.0,1,1
2884,29.0,1.0,20.0,5.0,4250.0,2.0,0.0,40.0,1.0,0,1
2885,23.0,1.0,14.0,5.0,4110.0,2.0,13.0,65.0,2.0,0,1
2886,43.0,1.0,20.0,3.0,4000.0,363.0,0.0,70.0,2.0,0,1
2887,38.0,1.0,20.0,5.0,6230.0,55.0,13.0,30.0,1.0,0,1
2888,67.0,1.0,18.0,3.0,5160.0,2.0,0.0,30.0,2.0,0,1
2889,29.0,7.0,18.0,1.0,6260.0,27.0,1.0,50.0,1.0,0,1
2890,57.0,1.0,20.0,1.0,9200.0,27.0,0.0,50.0,1.0,1,1
2891,20.0,1.0,19.0,5.0,5240.0,2.0,7.0,24.0,2.0,0,1
2892,49.0,3.0,19.0,1.0,120.0,2.0,0.0,40.0,2.0,0,0
2893,37.0,3.0,16.0,1.0,410.0,2.0,1.0,40.0,1.0,0,0
2894,32.0,3.0,16.0,5.0,2540.0,53.0,13.0,38.0,1.0,1,1
2895,39.0,1.0,18.0,3.0,6100.0,8.0,0.0,40.0,1.0,0,1
2896,54.0,2.0,20.0,2.0,2200.0,217.0,0.0,40.0,1.0,0,0
2897,53.0,6.0,16.0,5.0,6100.0,6.0,0.0,35.0,2.0,0,1
2898,68.0,4.0,19.0,5.0,5420.0,2.0,0.0,40.0,2.0,1,1
2899,36.0,1.0,16.0,1.0,7210.0,2.0,0.0,40.0,1.0,0,1
2900,28.0,1.0,17.0,1.0,4720.0,6.0,1.0,30.0,2.0,0,1
2901,46.0,3.0,16.0,5.0,2540.0,2.0,0.0,30.0,2.0,0,0
2902,63.0,1.0,19.0,3.0,5700.0,17.0,0.0,50.0,2.0,1,1
2903,58.0,7.0,19.0,1.0,4700.0,110.0,0.0,45.0,1.0,0,1
2904,53.0,5.0,21.0,1.0,430.0,6.0,1.0,45.0,2.0,1,1
2905,56.0,6.0,18.0,1.0,5120.0,2.0,0.0,99.0,2.0,0,0
2906,57.0,6.0,16.0,1.0,220.0,2.0,1.0,30.0,1.0,0,1
2907,28.0,2.0,19.0,5.0,3255.0,2.0,2.0,40.0,2.0,1,0
2908,29.0,2.0,19.0,5.0,5860.0,55.0,15.0,30.0,1.0,0,1
2909,34.0,5.0,18.0,1.0,9830.0,6.0,0.0,99.0,1.0,1,1
2910,38.0,4.0,18.0,1.0,2540.0,48.0,1.0,35.0,2.0,0,1
2911,79.0,7.0,21.0,1.0,4010.0,19.0,1.0,25.0,1.0,1,1
2912,55.0,1.0,19.0,3.0,4220.0,40.0,0.0,35.0,1.0,1,1
2913,58.0,1.0,20.0,3.0,5520.0,8.0,13.0,50.0,2.0,0,1
2914,39.0,6.0,19.0,1.0,4950.0,53.0,0.0,20.0,2.0,0,1
2915,45.0,1.0,16.0,1.0,6260.0,6.0,1.0,40.0,1.0,1,1
2916,68.0,7.0,16.0,3.0,4760.0,38.0,0.0,40.0,2.0,0,1
2917,74.0,7.0,23.0,1.0,3250.0,6.0,0.0,33.0,1.0,1,1
2918,33.0,1.0,21.0,4.0,5700.0,2.0,0.0,40.0,2.0,1,0
2919,46.0,2.0,16.0,1.0,5700.0,53.0,0.0,40.0,2.0,0,0
2920,52.0,3.0,16.0,1.0,4430.0,2.0,1.0,16.0,1.0,1,0
2921,24.0,2.0,18.0,1.0,3600.0,2.0,2.0,40.0,2.0,0,0
2922,26.0,4.0,16.0,1.0,4220.0,2.0,9.0,38.0,1.0,0,0
2923,36.0,1.0,21.0,5.0,160.0,36.0,0.0,30.0,1.0,0,1
2924,41.0,1.0,19.0,5.0,5000.0,27.0,13.0,40.0,2.0,1,1
2925,27.0,5.0,19.0,5.0,430.0,233.0,0.0,40.0,2.0,0,0
2926,49.0,3.0,19.0,1.0,120.0,2.0,0.0,40.0,2.0,1,0
2927,51.0,6.0,19.0,1.0,6100.0,2.0,1.0,40.0,1.0,1,0
2928,62.0,1.0,16.0,3.0,9130.0,53.0,0.0,80.0,1.0,1,1
2929,45.0,1.0,17.0,1.0,9130.0,30.0,9.0,80.0,1.0,1,1
2930,26.0,1.0,16.0,1.0,5000.0,12.0,0.0,40.0,2.0,0,1
2931,27.0,1.0,18.0,1.0,9620.0,6.0,1.0,25.0,1.0,0,1
2932,22.0,3.0,13.0,1.0,4030.0,2.0,9.0,6.0,2.0,0,0
2933,48.0,2.0,21.0,1.0,2040.0,2.0,0.0,35.0,1.0,0,0
2934,51.0,2.0,20.0,1.0,2010.0,2.0,1.0,38.0,2.0,0,0
2935,23.0,1.0,16.0,5.0,6355.0,53.0,0.0,30.0,1.0,0,0
2936,63.0,1.0,1.0,3.0,9000.0,1.0,0.0,45.0,1.0,0,1
2937,41.0,8.0,1.0,4.0,9130.0,12.0,2.0,45.0,1.0,0,1
2938,53.0,3.0,19.0,3.0,4620.0,2.0,0.0,8.0,1.0,0,0
2939,54.0,1.0,19.0,1.0,20.0,6.0,1.0,60.0,1.0,1,1
2940,49.0,3.0,22.0,3.0,5620.0,38.0,0.0,40.0,1.0,1,1
2941,33.0,1.0,16.0,1.0,6320.0,48.0,1.0,72.0,1.0,1,1
2942,61.0,1.0,18.0,5.0,3510.0,55.0,0.0,80.0,2.0,1,1
2943,68.0,2.0,16.0,3.0,6100.0,2.0,0.0,40.0,1.0,0,0
2944,52.0,1.0,20.0,1.0,7260.0,2.0,0.0,36.0,1.0,0,1
2945,47.0,1.0,21.0,1.0,5240.0,42.0,1.0,40.0,2.0,1,1
2946,25.0,2.0,17.0,5.0,2000.0,54.0,0.0,40.0,1.0,0,0
2947,28.0,2.0,20.0,5.0,2000.0,2.0,13.0,25.0,2.0,0,0
2948,59.0,1.0,16.0,5.0,4840.0,2.0,0.0,25.0,1.0,0,0
2949,18.0,4.0,16.0,5.0,2540.0,2.0,4.0,20.0,1.0,0,0
2950,55.0,2.0,16.0,5.0,8600.0,2.0,5.0,84.0,1.0,0,0
2951,46.0,1.0,22.0,1.0,5860.0,29.0,0.0,45.0,2.0,0,1
2952,36.0,1.0,16.0,1.0,430.0,2.0,1.0,20.0,1.0,0,1
2953,59.0,1.0,16.0,1.0,6230.0,53.0,0.0,40.0,1.0,0,1
2954,59.0,1.0,16.0,1.0,4760.0,31.0,1.0,40.0,2.0,1,1
2955,20.0,1.0,18.0,5.0,4130.0,2.0,2.0,20.0,1.0,0,1
2956,26.0,1.0,16.0,5.0,4230.0,2.0,0.0,32.0,2.0,0,0
2957,33.0,6.0,16.0,5.0,6100.0,2.0,13.0,6.0,1.0,0,1
2958,58.0,4.0,11.0,1.0,4220.0,2.0,1.0,10.0,2.0,0,0
2959,34.0,3.0,16.0,5.0,5940.0,2.0,0.0,30.0,2.0,0,0
2960,39.0,2.0,13.0,5.0,6230.0,2.0,13.0,18.0,1.0,0,0
2961,29.0,1.0,18.0,5.0,5400.0,2.0,0.0,40.0,1.0,0,1
2962,30.0,1.0,19.0,5.0,7420.0,2.0,12.0,40.0,1.0,0,1
